Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
muz-yg18-rng-106,Yellow gold earrings AR12 GH,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-106,100,shopify,1,deny,manual,1250.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/07/AR12-GH-1.jpg,1,MUZEM Yellow gold earrings AR12 GH - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold earrings AR12 GH | Muzem Emeralds Colombia,Shop Yellow gold earrings AR12 GH at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-106,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,1250.0,,active
muz-yg18-rng-107,Yellow gold earrings AR2698,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-107,100,shopify,1,deny,manual,2000.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/04/AR2698-4.jpg,1,MUZEM Yellow gold earrings AR2698 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold earrings AR2698 | Muzem Emeralds Colombia,Shop Yellow gold earrings AR2698 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-107,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,2000.0,,active
muz-yg18-rng-108,Yellow gold earrings AR2717,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-108,100,shopify,1,deny,manual,2500.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/04/AR2717.1.jpg,1,MUZEM Yellow gold earrings AR2717 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold earrings AR2717 | Muzem Emeralds Colombia,Shop Yellow gold earrings AR2717 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-108,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,2500.0,,active
muz-yg18-rng-109,Yellow gold earrings AR2766,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-109,100,shopify,1,deny,manual,4250.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/05/AR2766-3.jpg,1,MUZEM Yellow gold earrings AR2766 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold earrings AR2766 | Muzem Emeralds Colombia,Shop Yellow gold earrings AR2766 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-109,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,4250.0,,active
muz-yg18-rng-110,Yellow gold earrings AR2890,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-110,100,shopify,1,deny,manual,4750.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/06/AR2890_hxtf9vr7jh_2025-06-17-16-34-12.jpg,1,MUZEM Yellow gold earrings AR2890 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold earrings AR2890 | Muzem Emeralds Colombia,Shop Yellow gold earrings AR2890 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-110,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,4750.0,,active
muz-yg18-rng-111,Yellow gold earrings DJ2414,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-111,100,shopify,1,deny,manual,4000.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AR2414-1.jpg,1,MUZEM Yellow gold earrings DJ2414 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold earrings DJ2414 | Muzem Emeralds Colombia,Shop Yellow gold earrings DJ2414 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-111,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,4000.0,,active
muz-yg18-pnd-112,Yellow gold pendant,"<p>Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,,,,,,,MUZ-YG18-PND-112,100,shopify,1,deny,manual,1750.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/05/Set01D-4.jpg,1,MUZEM Yellow gold pendant - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold pendant | Muzem Emeralds Colombia,Shop Yellow gold pendant at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-PND-112,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,1750.0,,active
muz-yg18-pnd-113,Yellow gold pendant DJ1313,"<p>Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,,,,,,,MUZ-YG18-PND-113,100,shopify,1,deny,manual,2875.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/DJ1313-1.jpg,1,MUZEM Yellow gold pendant DJ1313 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold pendant DJ1313 | Muzem Emeralds Colombia,Shop Yellow gold pendant DJ1313 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-PND-113,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,2875.0,,active
muz-yg18-pnd-114,Yellow gold pendant DJ1694,"<p>Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,,,,,,,MUZ-YG18-PND-114,100,shopify,1,deny,manual,2000.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/DJ1694-1.jpg,1,MUZEM Yellow gold pendant DJ1694 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold pendant DJ1694 | Muzem Emeralds Colombia,Shop Yellow gold pendant DJ1694 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-PND-114,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,2000.0,,active
muz-yg18-pnd-115,Yellow gold pendant DJ1993,"<p>Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,,,,,,,MUZ-YG18-PND-115,100,shopify,1,deny,manual,5000.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/DJ1993.4.jpg,1,MUZEM Yellow gold pendant DJ1993 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold pendant DJ1993 | Muzem Emeralds Colombia,Shop Yellow gold pendant DJ1993 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-PND-115,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,5000.0,,active
muz-yg18-pnd-116,Yellow gold pendant DJ1995,"<p>Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,,,,,,,MUZ-YG18-PND-116,100,shopify,1,deny,manual,3750.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN1995-2.jpg,1,MUZEM Yellow gold pendant DJ1995 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold pendant DJ1995 | Muzem Emeralds Colombia,Shop Yellow gold pendant DJ1995 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-PND-116,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,3750.0,,active
muz-yg18-pnd-117,Yellow gold pendant DJ2211,"<p>Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,,,,,,,MUZ-YG18-PND-117,100,shopify,1,deny,manual,1500.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/DJ2211-1.jpg,1,MUZEM Yellow gold pendant DJ2211 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold pendant DJ2211 | Muzem Emeralds Colombia,Shop Yellow gold pendant DJ2211 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-PND-117,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,1500.0,,active
muz-yg18-pnd-118,Yellow gold pendant DJ2470,"<p>Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,,,,,,,MUZ-YG18-PND-118,100,shopify,1,deny,manual,14500.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/06/DJ2470_3fu22gvfwf1_2025-06-16-17-50-35.jpg,1,MUZEM Yellow gold pendant DJ2470 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold pendant DJ2470 | Muzem Emeralds Colombia,Shop Yellow gold pendant DJ2470 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-PND-118,Pendant,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,14500.0,,active
muz-yg18-rng-119,Yellow gold ring AN 2071,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-119,100,shopify,1,deny,manual,800.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN2071-1.jpg,1,MUZEM Yellow gold ring AN 2071 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN 2071 | Muzem Emeralds Colombia,Shop Yellow gold ring AN 2071 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-119,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,800.0,,active
muz-yg18-rng-120,Yellow gold ring AN1361,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-120,100,shopify,1,deny,manual,6500.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN1361-4.jpg,1,MUZEM Yellow gold ring AN1361 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN1361 | Muzem Emeralds Colombia,Shop Yellow gold ring AN1361 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-120,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,6500.0,,active
muz-yg18-rng-121,Yellow gold ring AN1626,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-121,100,shopify,1,deny,manual,4500.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN1626_i3ob0rwe29s_2025-03-25-15-07-48.jpg,1,MUZEM Yellow gold ring AN1626 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN1626 | Muzem Emeralds Colombia,Shop Yellow gold ring AN1626 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-121,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,4500.0,,active
muz-yg18-rng-122,Yellow gold ring AN1756,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-122,100,shopify,1,deny,manual,3250.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN1756.2.jpg,1,MUZEM Yellow gold ring AN1756 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN1756 | Muzem Emeralds Colombia,Shop Yellow gold ring AN1756 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-122,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,3250.0,,active
muz-yg18-rng-123,Yellow gold ring AN1890,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-123,100,shopify,1,deny,manual,3750.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/07/AN1890-3.jpg,1,MUZEM Yellow gold ring AN1890 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN1890 | Muzem Emeralds Colombia,Shop Yellow gold ring AN1890 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-123,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,3750.0,,active
muz-yg18-rng-124,Yellow gold ring AN1924,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-124,100,shopify,1,deny,manual,18750.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN1924.1.jpg,1,MUZEM Yellow gold ring AN1924 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN1924 | Muzem Emeralds Colombia,Shop Yellow gold ring AN1924 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-124,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,18750.0,,active
muz-yg18-rng-125,Yellow gold ring AN1956,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-125,100,shopify,1,deny,manual,700.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN1956-1.jpg,1,MUZEM Yellow gold ring AN1956 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN1956 | Muzem Emeralds Colombia,Shop Yellow gold ring AN1956 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-125,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,700.0,,active
muz-yg18-rng-126,Yellow gold ring AN1958,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-126,100,shopify,1,deny,manual,2750.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN1958-1.jpg,1,MUZEM Yellow gold ring AN1958 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN1958 | Muzem Emeralds Colombia,Shop Yellow gold ring AN1958 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-126,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,2750.0,,active
muz-yg18-rng-127,Yellow gold ring AN2072,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-127,100,shopify,1,deny,manual,800.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/03/AN2072-2.jpg,1,MUZEM Yellow gold ring AN2072 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN2072 | Muzem Emeralds Colombia,Shop Yellow gold ring AN2072 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-127,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,800.0,,active
muz-yg18-rng-128,Yellow gold ring AN2169,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-128,100,shopify,1,deny,manual,4500.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/06/AN2169-3.jpg,1,MUZEM Yellow gold ring AN2169 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN2169 | Muzem Emeralds Colombia,Shop Yellow gold ring AN2169 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-128,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,4500.0,,active
muz-yg18-rng-129,Yellow gold ring AN2177,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-129,100,shopify,1,deny,manual,12500.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/06/AN2177-4.jpg,1,MUZEM Yellow gold ring AN2177 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN2177 | Muzem Emeralds Colombia,Shop Yellow gold ring AN2177 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-129,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,12500.0,,active
muz-yg18-rng-130,Yellow gold ring AN2183,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-130,100,shopify,1,deny,manual,8750.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/07/AN2183-4.jpg,1,MUZEM Yellow gold ring AN2183 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN2183 | Muzem Emeralds Colombia,Shop Yellow gold ring AN2183 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-130,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,8750.0,,active
muz-yg18-rng-131,Yellow gold ring AN2184,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-131,100,shopify,1,deny,manual,6000.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/07/AN2184-3.jpg,1,MUZEM Yellow gold ring AN2184 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN2184 | Muzem Emeralds Colombia,Shop Yellow gold ring AN2184 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-131,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,6000.0,,active
muz-yg18-rng-132,Yellow gold ring AN2216,"<p>Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.</p>",Muzem Emeralds,Ring,"colombian-emerald,natural-stone,certified,18k-gold",TRUE,Size,6,,,,,MUZ-YG18-RNG-132,100,shopify,1,deny,manual,7250.0,,TRUE,TRUE,,https://muzem.co/wp-content/uploads/2025/07/AN2216-3.jpg,1,MUZEM Yellow gold ring AN2216 - Colombian Emerald Natural in 18k Yellow Gold,FALSE,Yellow gold ring AN2216 | Muzem Emeralds Colombia,Shop Yellow gold ring AN2216 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,Jewelry > Fine Jewelry > Gemstone Jewelry,unisex,adult,MUZ-YG18-RNG-132,Ring,"colombian-emerald,natural-stone,certified,18k-gold",new,FALSE,18k Yellow Gold,Natural,Colombian,,,,g,,,7250.0,,active
