product_id,title,url,meta_title,meta_description,og_title,og_type,og_url,og_image,og_description,og_site_name,og_price_amount,og_price_currency,og_availability,og_brand,twitter_card,twitter_site,twitter_title,twitter_description,twitter_image,twitter_label1,twitter_data1,twitter_label2,twitter_data2
MUZEM_027,Earrings in yellow gold AR2882,https://muzem.co/en/shop/stones-and-their-shapes/marquise/earrings-in-yellow-gold-ar2882/,Earrings in yellow gold AR2882 | Muzem Emeralds,Shop Earrings in yellow gold AR2882 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medel...,Earrings in yellow gold AR2882,product,https://muzem.co/en/shop/stones-and-their-shapes/marquise/earrings-in-yellow-gold-ar2882/,https://muzem.co/wp-content/uploads/2025/06/AR2882-4.jpg,Shop Earrings in yellow gold AR2882 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medel...,Muzem Emeralds,4400000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in yellow gold AR2882,Shop Earrings in yellow gold AR2882 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medel...,https://muzem.co/wp-content/uploads/2025/06/AR2882-4.jpg,Price,"$4,400,000 COP",Availability,In Stock
MUZEM_028,Earrings Yellow Gold AR2270,https://muzem.co/en/shop/yellow-gold/yellow-gold-earrings/earrings-yellow-gold-ar2270/,Earrings Yellow Gold AR2270 | Muzem Emeralds,Shop Earrings Yellow Gold AR2270 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,Earrings Yellow Gold AR2270,product,https://muzem.co/en/shop/yellow-gold/yellow-gold-earrings/earrings-yellow-gold-ar2270/,https://muzem.co/wp-content/uploads/2025/03/AR2270.2.jpg,Shop Earrings Yellow Gold AR2270 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,14000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings Yellow Gold AR2270,Shop Earrings Yellow Gold AR2270 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/03/AR2270.2.jpg,Price,"$14,000,000 COP",Availability,In Stock
MUZEM_029,Earrings yellow gold AR2725,https://muzem.co/en/shop/stones-and-their-shapes/teardrop/earrings-yellow-gold-ar2725/,Earrings yellow gold AR2725 | Muzem Emeralds,Earrings yellow gold AR2725 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certificate of authenticity included.,Earrings yellow gold AR2725,product,https://muzem.co/en/shop/stones-and-their-shapes/teardrop/earrings-yellow-gold-ar2725/,https://muzem.co/wp-content/uploads/2025/04/AR2725-1.jpg,Earrings yellow gold AR2725 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certificate of authenticity included.,Muzem Emeralds,8000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings yellow gold AR2725,Earrings yellow gold AR2725 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/04/AR2725-1.jpg,Price,"$8,000,000 COP",Availability,In Stock
MUZEM_030,Pendant in 18k yellow gold with carved natural emerald DJ2416,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2416/,Pendant in yellow gold carved natural | Muzem Emeralds,Pendant in 18k yellow gold with carved natural emerald DJ2416 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certif...,Pendant in 18k yellow gold with carved natural emerald DJ2416,product,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2416/,https://muzem.co/wp-content/uploads/2025/06/DJ2416-4.jpg,Pendant in 18k yellow gold with carved natural emerald DJ2416 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certif...,Muzem Emeralds,6000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in 18k yellow gold with carved natural emerald DJ2416,Pendant in 18k yellow gold with carved natural emerald DJ2416 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certif...,https://muzem.co/wp-content/uploads/2025/06/DJ2416-4.jpg,Price,"$6,000,000 COP",Availability,In Stock
MUZEM_031,Pendant in 18k yellow gold with carved natural emerald DJ2420,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2420/,Pendant in yellow gold carved natural | Muzem Emeralds,Shop Pendant in 18k yellow gold with carved natural emerald DJ2420 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation fam...,Pendant in 18k yellow gold with carved natural emerald DJ2420,product,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2420/,https://muzem.co/wp-content/uploads/2025/06/DJ2420-3.jpeg,Shop Pendant in 18k yellow gold with carved natural emerald DJ2420 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation fam...,Muzem Emeralds,4000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in 18k yellow gold with carved natural emerald DJ2420,Shop Pendant in 18k yellow gold with carved natural emerald DJ2420 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation fam...,https://muzem.co/wp-content/uploads/2025/06/DJ2420-3.jpeg,Price,"$4,000,000 COP",Availability,In Stock
MUZEM_032,Pendant in 18k yellow gold with carved natural emerald DJ2426,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2426/,Pendant in yellow gold carved natural | Muzem Emeralds,Pendant in 18k yellow gold with carved natural emerald DJ2426 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certif...,Pendant in 18k yellow gold with carved natural emerald DJ2426,product,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2426/,https://muzem.co/wp-content/uploads/2025/06/DJ2426-2.jpg,Pendant in 18k yellow gold with carved natural emerald DJ2426 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certif...,Muzem Emeralds,4000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in 18k yellow gold with carved natural emerald DJ2426,Pendant in 18k yellow gold with carved natural emerald DJ2426 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certif...,https://muzem.co/wp-content/uploads/2025/06/DJ2426-2.jpg,Price,"$4,000,000 COP",Availability,In Stock
MUZEM_033,Pendant in 18k yellow gold with carved natural Emerald DJ2439,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2439/,Pendant in yellow gold carved natural | Muzem Emeralds,Shop Pendant in 18k yellow gold with carved natural Emerald DJ2439 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation fam...,Pendant in 18k yellow gold with carved natural Emerald DJ2439,product,https://muzem.co/en/shop/yellow-gold/yellow-gold-pendants/pendant-in-18k-yellow-gold-with-carved-natural-emerald-dj2439/,https://muzem.co/wp-content/uploads/2025/06/DJ2439-2.jpeg,Shop Pendant in 18k yellow gold with carved natural Emerald DJ2439 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation fam...,Muzem Emeralds,6800000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in 18k yellow gold with carved natural Emerald DJ2439,Shop Pendant in 18k yellow gold with carved natural Emerald DJ2439 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation fam...,https://muzem.co/wp-content/uploads/2025/06/DJ2439-2.jpeg,Price,"$6,800,000 COP",Availability,In Stock
MUZEM_034,Pendant in 18k yellow gold with trapiche emeralds DJ2451,https://muzem.co/en/shop/stones-and-their-shapes/trapiche/pendant-in-18k-yellow-gold-with-trapiche-emeralds-dj2451/,Pendant in yellow gold trapiche emeralds | Muzem Emeralds,Shop Pendant in 18k yellow gold with trapiche emeralds DJ2451 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family j...,Pendant in 18k yellow gold with trapiche emeralds DJ2451,product,https://muzem.co/en/shop/stones-and-their-shapes/trapiche/pendant-in-18k-yellow-gold-with-trapiche-emeralds-dj2451/,https://muzem.co/wp-content/uploads/2025/06/DJ2451_so9gfujy0mk_2025-06-16-17-38-56.jpg,Shop Pendant in 18k yellow gold with trapiche emeralds DJ2451 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family j...,Muzem Emeralds,22000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in 18k yellow gold with trapiche emeralds DJ2451,Shop Pendant in 18k yellow gold with trapiche emeralds DJ2451 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family j...,https://muzem.co/wp-content/uploads/2025/06/DJ2451_so9gfujy0mk_2025-06-16-17-38-56.jpg,Price,"$22,000,000 COP",Availability,In Stock
MUZEM_035,Pendant in silver DJ00,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-dj00/,Pendant in silver DJ00 | Muzem Emeralds,Shop Pendant in silver DJ00 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Pendant in silver DJ00,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-dj00/,https://muzem.co/wp-content/uploads/2025/03/DJ00-5.jpg,Shop Pendant in silver DJ00 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,32000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver DJ00,Shop Pendant in silver DJ00 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/03/DJ00-5.jpg,Price,"$32,000,000 COP",Availability,In Stock
MUZEM_036,Pendant in silver DJ010,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-dj010/,Pendant in silver DJ010 | Muzem Emeralds,Shop Pendant in silver DJ010 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Pendant in silver DJ010,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-dj010/,https://muzem.co/wp-content/uploads/2025/06/DJ1009_5ysl6ivrrvn_2025-06-13-11-29-39.jpg,Shop Pendant in silver DJ010 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,4400000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver DJ010,Shop Pendant in silver DJ010 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/06/DJ1009_5ysl6ivrrvn_2025-06-13-11-29-39.jpg,Price,"$4,400,000 COP",Availability,In Stock
MUZEM_037,Pendant in silver with carved natural emerald DJ001,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj1000/,Pendant in silver carved natural emerald | Muzem Emeralds,Pendant in silver with carved natural emerald DJ001 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,Pendant in silver with carved natural emerald DJ001,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj1000/,https://muzem.co/wp-content/uploads/2025/03/DJ1000-4.jpg,Pendant in silver with carved natural emerald DJ001 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,Muzem Emeralds,3000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ001,Pendant in silver with carved natural emerald DJ001 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,https://muzem.co/wp-content/uploads/2025/03/DJ1000-4.jpg,Price,"$3,000,000 COP",Availability,In Stock
MUZEM_038,Pendant in silver with carved natural emerald DJ002,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj002/,Pendant in silver carved natural emerald | Muzem Emeralds,Shop Pendant in silver with carved natural emerald DJ002 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Pendant in silver with carved natural emerald DJ002,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj002/,https://muzem.co/wp-content/uploads/2025/05/DJ1001-1.jpg,Shop Pendant in silver with carved natural emerald DJ002 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Muzem Emeralds,900000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ002,Shop Pendant in silver with carved natural emerald DJ002 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,https://muzem.co/wp-content/uploads/2025/05/DJ1001-1.jpg,Price,"$900,000 COP",Availability,In Stock
MUZEM_039,Pendant in silver with carved natural emerald DJ003,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj003/,Pendant in silver carved natural emerald | Muzem Emeralds,Shop Pendant in silver with carved natural emerald DJ003 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Pendant in silver with carved natural emerald DJ003,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj003/,https://muzem.co/wp-content/uploads/2025/05/DJ1002-4.jpg,Shop Pendant in silver with carved natural emerald DJ003 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Muzem Emeralds,2000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ003,Shop Pendant in silver with carved natural emerald DJ003 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,https://muzem.co/wp-content/uploads/2025/05/DJ1002-4.jpg,Price,"$2,000,000 COP",Availability,In Stock
MUZEM_040,Pendant in silver with carved natural emerald DJ004,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj004/,Pendant in silver carved natural emerald | Muzem Emeralds,Shop Pendant in silver with carved natural emerald DJ004 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Pendant in silver with carved natural emerald DJ004,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj004/,https://muzem.co/wp-content/uploads/2025/05/DJ1003-4.jpg,Shop Pendant in silver with carved natural emerald DJ004 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Muzem Emeralds,800000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ004,Shop Pendant in silver with carved natural emerald DJ004 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,https://muzem.co/wp-content/uploads/2025/05/DJ1003-4.jpg,Price,"$800,000 COP",Availability,In Stock
MUZEM_041,Pendant in silver with carved natural emerald DJ005,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj005/,Pendant in silver carved natural emerald | Muzem Emeralds,Pendant in silver with carved natural emerald DJ005 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,Pendant in silver with carved natural emerald DJ005,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj005/,https://muzem.co/wp-content/uploads/2025/05/DJ1004-3.jpg,Pendant in silver with carved natural emerald DJ005 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,Muzem Emeralds,1200000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ005,Pendant in silver with carved natural emerald DJ005 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,https://muzem.co/wp-content/uploads/2025/05/DJ1004-3.jpg,Price,"$1,200,000 COP",Availability,In Stock
MUZEM_042,Pendant in silver with carved natural emerald DJ006,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj006/,Pendant in silver carved natural emerald | Muzem Emeralds,Discover Pendant in silver with carved natural emerald DJ006 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emera...,Pendant in silver with carved natural emerald DJ006,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj006/,https://muzem.co/wp-content/uploads/2025/05/DJ1005-2.jpg,Discover Pendant in silver with carved natural emerald DJ006 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emera...,Muzem Emeralds,1200000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ006,Discover Pendant in silver with carved natural emerald DJ006 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emera...,https://muzem.co/wp-content/uploads/2025/05/DJ1005-2.jpg,Price,"$1,200,000 COP",Availability,In Stock
MUZEM_043,Pendant in silver with carved natural emerald DJ008,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj008/,Pendant in silver carved natural emerald | Muzem Emeralds,Shop Pendant in silver with carved natural emerald DJ008 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Pendant in silver with carved natural emerald DJ008,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj008/,https://muzem.co/wp-content/uploads/2025/06/DJ1007-1.jpg,Shop Pendant in silver with carved natural emerald DJ008 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,Muzem Emeralds,4000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ008,Shop Pendant in silver with carved natural emerald DJ008 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bo...,https://muzem.co/wp-content/uploads/2025/06/DJ1007-1.jpg,Price,"$4,000,000 COP",Availability,In Stock
MUZEM_044,Pendant in silver with carved natural emerald DJ009,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj009/,Pendant in silver carved natural emerald | Muzem Emeralds,Pendant in silver with carved natural emerald DJ009 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,Pendant in silver with carved natural emerald DJ009,product,https://muzem.co/en/shop/silver/silver-pendants/pendant-in-silver-with-carved-natural-emerald-dj009/,https://muzem.co/wp-content/uploads/2025/06/DJ1008-3.jpg,Pendant in silver with carved natural emerald DJ009 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,Muzem Emeralds,3200000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in silver with carved natural emerald DJ009,Pendant in silver with carved natural emerald DJ009 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authentici...,https://muzem.co/wp-content/uploads/2025/06/DJ1008-3.jpg,Price,"$3,200,000 COP",Availability,In Stock
MUZEM_045,Pendant in white gold DJ1030,https://muzem.co/en/shop/stones-and-their-shapes/marquise/pendant-in-white-gold-dj1030/,Pendant in white gold DJ1030 | Muzem Emeralds,Shop Pendant in white gold DJ1030 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Pendant in white gold DJ1030,product,https://muzem.co/en/shop/stones-and-their-shapes/marquise/pendant-in-white-gold-dj1030/,https://muzem.co/wp-content/uploads/2025/03/DJ1030-2.jpg,Shop Pendant in white gold DJ1030 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,2000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in white gold DJ1030,Shop Pendant in white gold DJ1030 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/03/DJ1030-2.jpg,Price,"$2,000,000 COP",Availability,In Stock
MUZEM_046,Pendant in white gold DJ1299,https://muzem.co/en/shop/stones-and-their-shapes/rectangular/pendant-in-white-gold-dj1299/,Pendant in white gold DJ1299 | Muzem Emeralds,Discover Pendant in white gold DJ1299 - Certified Colombian emerald ring crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Pendant in white gold DJ1299,product,https://muzem.co/en/shop/stones-and-their-shapes/rectangular/pendant-in-white-gold-dj1299/,https://muzem.co/wp-content/uploads/2025/07/DJ1299-4.jpg,Discover Pendant in white gold DJ1299 - Certified Colombian emerald ring crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,7200000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in white gold DJ1299,Discover Pendant in white gold DJ1299 - Certified Colombian emerald ring crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/07/DJ1299-4.jpg,Price,"$7,200,000 COP",Availability,In Stock
MUZEM_047,Pendant in white gold DJ1350,https://muzem.co/en/shop/stones-and-their-shapes/oval/pendant-in-white-gold-dj1350/,Pendant in white gold DJ1350 | Muzem Emeralds,Discover Pendant in white gold DJ1350 - Certified Colombian emerald ring crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Pendant in white gold DJ1350,product,https://muzem.co/en/shop/stones-and-their-shapes/oval/pendant-in-white-gold-dj1350/,https://muzem.co/wp-content/uploads/2025/03/DJ1350_5pi5ibcre1x_2025-03-15-09-55-51.jpg,Discover Pendant in white gold DJ1350 - Certified Colombian emerald ring crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,2000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in white gold DJ1350,Discover Pendant in white gold DJ1350 - Certified Colombian emerald ring crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/03/DJ1350_5pi5ibcre1x_2025-03-15-09-55-51.jpg,Price,"$2,000,000 COP",Availability,In Stock
MUZEM_048,Pendant in white gold DJ1385,https://muzem.co/en/shop/stones-and-their-shapes/cushion/pendant-in-white-gold-dj1385/,Pendant in white gold DJ1385 | Muzem Emeralds,Shop Pendant in white gold DJ1385 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Pendant in white gold DJ1385,product,https://muzem.co/en/shop/stones-and-their-shapes/cushion/pendant-in-white-gold-dj1385/,https://muzem.co/wp-content/uploads/2025/07/DJ1385-4.jpg,Shop Pendant in white gold DJ1385 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,4000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in white gold DJ1385,Shop Pendant in white gold DJ1385 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/07/DJ1385-4.jpg,Price,"$4,000,000 COP",Availability,In Stock
MUZEM_049,Pendant in white gold DJ58 GY,https://muzem.co/en/shop/stones-and-their-shapes/oval/pendant-in-white-gold-dj58-gy/,Pendant in white gold DJ58 GY | Muzem Emeralds,Shop Pendant in white gold DJ58 GY at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Pendant in white gold DJ58 GY,product,https://muzem.co/en/shop/stones-and-their-shapes/oval/pendant-in-white-gold-dj58-gy/,https://muzem.co/wp-content/uploads/2025/07/DJ58-GY-4.jpg,Shop Pendant in white gold DJ58 GY at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,3600000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in white gold DJ58 GY,Shop Pendant in white gold DJ58 GY at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/07/DJ58-GY-4.jpg,Price,"$3,600,000 COP",Availability,In Stock
MUZEM_050,Pendant in white gold DJ935,https://muzem.co/en/shop/white-gold/white-gold-pendants/pendant-in-white-gold-dj935/,Pendant in white gold DJ935 | Muzem Emeralds,Shop Pendant in white gold DJ935 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Pendant in white gold DJ935,product,https://muzem.co/en/shop/white-gold/white-gold-pendants/pendant-in-white-gold-dj935/,https://muzem.co/wp-content/uploads/2025/03/DJ935-4.jpg,Shop Pendant in white gold DJ935 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,2800000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in white gold DJ935,Shop Pendant in white gold DJ935 at Muzem Emeralds. Authentic Colombian emerald ring in White Gold. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/03/DJ935-4.jpg,Price,"$2,800,000 COP",Availability,In Stock
MUZEM_051,Pendant in yellow gold DJ1220,https://muzem.co/en/shop/stones-and-their-shapes/rectangular/pendant-in-yellow-gold-dj1220/,Pendant in yellow gold DJ1220 | Muzem Emeralds,Shop Pendant in yellow gold DJ1220 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,Pendant in yellow gold DJ1220,product,https://muzem.co/en/shop/stones-and-their-shapes/rectangular/pendant-in-yellow-gold-dj1220/,https://muzem.co/wp-content/uploads/2025/05/DJ1220-3.jpg,Shop Pendant in yellow gold DJ1220 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,6000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Pendant in yellow gold DJ1220,Shop Pendant in yellow gold DJ1220 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/05/DJ1220-3.jpg,Price,"$6,000,000 COP",Availability,In Stock
