sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels
MUZ-YG18-BRC-011,,Default,simple,Default Category/Bracelets/Gold Jewelry,base,Bracelet yellow gold PL143,"Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",6000.0,,,,muz-yg18-brc-011,Bracelet yellow gold PL143 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Bracelet yellow gold PL143 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/PL143_75rvzfe81p9_2025-05-30-10-28-38.jpg,MUZEM Bracelet yellow gold PL143 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL143_75rvzfe81p9_2025-05-30-10-28-38.jpg,MUZEM Bracelet yellow gold PL143 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL143_75rvzfe81p9_2025-05-30-10-28-38.jpg,MUZEM Bracelet yellow gold PL143 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL143_75rvzfe81p9_2025-05-30-10-28-38.jpg,MUZEM Bracelet yellow gold PL143 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Bracelet,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-BRC-012,,Default,simple,Default Category/Bracelets/Gold Jewelry,base,Bracelet yellow gold PL80,"Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3750.0,,,,muz-yg18-brc-012,Bracelet yellow gold PL80 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Bracelet yellow gold PL80 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/PL80-4.jpg,MUZEM Bracelet yellow gold PL80 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL80-4.jpg,MUZEM Bracelet yellow gold PL80 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL80-4.jpg,MUZEM Bracelet yellow gold PL80 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL80-4.jpg,MUZEM Bracelet yellow gold PL80 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Bracelet,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-CHN-013,,Default,simple,Default Category/Chains/Gold Jewelry,base,Chain in white gold CD1401,"Beautiful chain featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful chain featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",275.0,,,,muz-wg18-chn-013,Chain in white gold CD1401 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Chain in white gold CD1401 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/CD1401-2.jpg,MUZEM Chain in white gold CD1401 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/CD1401-2.jpg,MUZEM Chain in white gold CD1401 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/CD1401-2.jpg,MUZEM Chain in white gold CD1401 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/CD1401-2.jpg,MUZEM Chain in white gold CD1401 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Chain,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-CHN-014,,Default,simple,Default Category/Chains/Gold Jewelry,base,Chain in white gold CD1553,"Beautiful chain featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful chain featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",375.0,,,,muz-wg18-chn-014,Chain in white gold CD1553 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Chain in white gold CD1553 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/CD1553-1.jpg,MUZEM Chain in white gold CD1553 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/CD1553-1.jpg,MUZEM Chain in white gold CD1553 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/CD1553-1.jpg,MUZEM Chain in white gold CD1553 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/CD1553-1.jpg,MUZEM Chain in white gold CD1553 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Chain,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-015,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver AR005,"Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3000.0,,,,muz-sv925-rng-015,Earrings in silver AR005 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified",Shop Earrings in silver AR005 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AR005-4.jpg,MUZEM Earrings in silver AR005 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR005-4.jpg,MUZEM Earrings in silver AR005 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR005-4.jpg,MUZEM Earrings in silver AR005 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR005-4.jpg,MUZEM Earrings in silver AR005 - Colombian Emerald Natural in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-016,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver AR006,"Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",5000.0,,,,muz-sv925-rng-016,Earrings in silver AR006 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified",Shop Earrings in silver AR006 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AR00-4.jpg,MUZEM Earrings in silver AR006 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/03/AR00-4.jpg,MUZEM Earrings in silver AR006 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/03/AR00-4.jpg,MUZEM Earrings in silver AR006 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/03/AR00-4.jpg,MUZEM Earrings in silver AR006 - Colombian Emerald Natural in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-017,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver AR007,"Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",450.0,,,,muz-sv925-rng-017,Earrings in silver AR007 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified",Shop Earrings in silver AR007 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/AR01-2.jpg,MUZEM Earrings in silver AR007 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/05/AR01-2.jpg,MUZEM Earrings in silver AR007 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/05/AR01-2.jpg,MUZEM Earrings in silver AR007 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/05/AR01-2.jpg,MUZEM Earrings in silver AR007 - Colombian Emerald Natural in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-018,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver AR008,"Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",450.0,,,,muz-sv925-rng-018,Earrings in silver AR008 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified",Shop Earrings in silver AR008 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/AR02-4.jpg,MUZEM Earrings in silver AR008 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/05/AR02-4.jpg,MUZEM Earrings in silver AR008 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/05/AR02-4.jpg,MUZEM Earrings in silver AR008 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/05/AR02-4.jpg,MUZEM Earrings in silver AR008 - Colombian Emerald Natural in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-019,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver AR009,"Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",625.0,,,,muz-sv925-rng-019,Earrings in silver AR009 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified",Shop Earrings in silver AR009 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AR009-1.jpg,MUZEM Earrings in silver AR009 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR009-1.jpg,MUZEM Earrings in silver AR009 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR009-1.jpg,MUZEM Earrings in silver AR009 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR009-1.jpg,MUZEM Earrings in silver AR009 - Colombian Emerald Natural in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-020,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver AR010,"Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",625.0,,,,muz-sv925-rng-020,Earrings in silver AR010 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified",Shop Earrings in silver AR010 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AR010_8pwjpysqxja_2025-06-28-13-57-15.jpg,MUZEM Earrings in silver AR010 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR010_8pwjpysqxja_2025-06-28-13-57-15.jpg,MUZEM Earrings in silver AR010 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR010_8pwjpysqxja_2025-06-28-13-57-15.jpg,MUZEM Earrings in silver AR010 - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/06/AR010_8pwjpysqxja_2025-06-28-13-57-15.jpg,MUZEM Earrings in silver AR010 - Colombian Emerald Natural in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-021,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver with carved natural emerald AR002,"Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",300.0,,,,muz-sv925-rng-021,Earrings in silver with carved natural emerald AR002 | Muzem Emeralds ,"colombian-emerald, natural-stone, certified",Shop Earrings in silver with carved natural emerald AR002 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/AR002-1-1.jpg,MUZEM Earrings in silver with carved natural emerald AR002 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR002-1-1.jpg,MUZEM Earrings in silver with carved natural emerald AR002 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR002-1-1.jpg,MUZEM Earrings in silver with carved natural emerald AR002 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR002-1-1.jpg,MUZEM Earrings in silver with carved natural emerald AR002 - Colombian Emerald Carved in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Carved,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-022,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver with carved natural emerald AR003,"Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",300.0,,,,muz-sv925-rng-022,Earrings in silver with carved natural emerald AR003 | Muzem Emeralds ,"colombian-emerald, natural-stone, certified",Shop Earrings in silver with carved natural emerald AR003 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/AR003-4.jpg,MUZEM Earrings in silver with carved natural emerald AR003 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR003-4.jpg,MUZEM Earrings in silver with carved natural emerald AR003 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR003-4.jpg,MUZEM Earrings in silver with carved natural emerald AR003 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR003-4.jpg,MUZEM Earrings in silver with carved natural emerald AR003 - Colombian Emerald Carved in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Carved,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-RNG-023,,Default,simple,Default Category/Rings/Silver Jewelry,base,Earrings in silver with Natural Emerald Carved AR004,"Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",750.0,,,,muz-sv925-rng-023,Earrings in silver with Natural Emerald Carved AR004 | Muzem Emeralds ,"colombian-emerald, natural-stone, certified",Shop Earrings in silver with Natural Emerald Carved AR004 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/AR004-4.jpg,MUZEM Earrings in silver with Natural Emerald Carved AR004 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR004-4.jpg,MUZEM Earrings in silver with Natural Emerald Carved AR004 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR004-4.jpg,MUZEM Earrings in silver with Natural Emerald Carved AR004 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AR004-4.jpg,MUZEM Earrings in silver with Natural Emerald Carved AR004 - Colombian Emerald Carved in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Carved,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-024,,Default,simple,Default Category/Rings/Gold Jewelry,base,Earrings in white gold AR1981,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1000.0,,,,muz-wg18-rng-024,Earrings in white gold AR1981 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Earrings in white gold AR1981 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/AR1981-3.jpg,MUZEM Earrings in white gold AR1981 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/AR1981-3.jpg,MUZEM Earrings in white gold AR1981 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/AR1981-3.jpg,MUZEM Earrings in white gold AR1981 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/AR1981-3.jpg,MUZEM Earrings in white gold AR1981 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-025,,Default,simple,Default Category/Rings/Gold Jewelry,base,Earrings in yellow gold AR2437,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3000.0,,,,muz-yg18-rng-025,Earrings in yellow gold AR2437 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Earrings in yellow gold AR2437 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/AR2437-3.jpg,MUZEM Earrings in yellow gold AR2437 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AR2437-3.jpg,MUZEM Earrings in yellow gold AR2437 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AR2437-3.jpg,MUZEM Earrings in yellow gold AR2437 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AR2437-3.jpg,MUZEM Earrings in yellow gold AR2437 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-026,,Default,simple,Default Category/Rings/Gold Jewelry,base,Earrings in yellow gold AR2490,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3750.0,,,,muz-yg18-rng-026,Earrings in yellow gold AR2490 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Earrings in yellow gold AR2490 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/08/AR2490-3.jpg,MUZEM Earrings in yellow gold AR2490 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/08/AR2490-3.jpg,MUZEM Earrings in yellow gold AR2490 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/08/AR2490-3.jpg,MUZEM Earrings in yellow gold AR2490 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/08/AR2490-3.jpg,MUZEM Earrings in yellow gold AR2490 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-027,,Default,simple,Default Category/Rings/Gold Jewelry,base,Earrings in yellow gold AR2882,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1625.0,,,,muz-yg18-rng-027,Earrings in yellow gold AR2882 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Earrings in yellow gold AR2882 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AR2882-4.jpg,MUZEM Earrings in yellow gold AR2882 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AR2882-4.jpg,MUZEM Earrings in yellow gold AR2882 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AR2882-4.jpg,MUZEM Earrings in yellow gold AR2882 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AR2882-4.jpg,MUZEM Earrings in yellow gold AR2882 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
